PWN:administer.v.04		παρέχω
PWN:administer.v.04		χορηγώ
PWN:administration.n.01		διαχείριση
PWN:administration.n.02		διοίκηση
PWN:administrative_district.n.01		διοικητική περιφέρεια
PWN:administrative_unit.n.01		διοικητική μονάδα
PWN:administrator.n.01		διαχειριστής
PWN:administrator.n.01		διευθυντής
PWN:administrator.n.01		διοικητής
PWN:admire.v.01		θαυμάζω
PWN:admire.v.02		θαυμάζω
PWN:admit.v.01		ομολογώ
PWN:admit.v.01		παραδέχομαι
PWN:admit.v.02		επιτρέπω είσοδο
PWN:admit.v.03		βάζω
PWN:adopt.v.01		ακολουθώ
PWN:adopt.v.01		υιοθετώ
PWN:adornment.n.01		αξεσουάρ
PWN:adult.n.01		ενήλικος
PWN:adult.s.01		ενήλικος
PWN:advance.n.05		προκαταβολή
PWN:advance.n.05		προπληρωμή
PWN:advance.n.06		ανοδική κίνηση
PWN:advance.n.06		αύξηση
PWN:advance.v.01		περνώ
PWN:advance.v.02		προωθώ
PWN:advance.v.05		μεταφέρω
PWN:advance.v.12		κερδίζω
PWN:advance.v.12		προσαυξάνω
PWN:advancement.n.03		εξέλιξη
PWN:advancement.n.03		πρόοδος
PWN:advantage.n.01		αβαντάζ
PWN:advantage.n.01		πλεονέκτημα
PWN:advent.n.01		ερχομός
PWN:adventure.n.01		αποκοτιά
PWN:adventure.n.01		τόλμημα
PWN:advertise.v.01		αγγέλλω δημόσια
PWN:advertise.v.01		δημοσιοποιώ
PWN:advertise.v.01		διαφημίζω
PWN:advice.n.01		νουθεσία
PWN:advice.n.01		παραίνεση
PWN:advice.n.01		προτροπή
PWN:advice.n.01		συμβουλή
PWN:advocate.n.01		συνήγορος
PWN:advocate.n.01		υπέρμαχος
PWN:affair.n.02		δεσμός
PWN:affair.n.03		εκδήλωση
PWN:affair.n.03		κοινωνικό γεγονός
PWN:affair.n.03		συμβάν
PWN:affect.n.01		στοργή
PWN:affect.v.01		επηρεάζω
PWN:affect.v.02		δρω
PWN:affect.v.05		συγκινώ	siŋɟino
PWN:affection.n.01		αφοσίωση
PWN:affinity.n.04		σχέση
PWN:affirm.v.02		επιβεβαιώνω
PWN:affirm.v.03		επιβεβαιώνω
PWN:affliction.n.03		θλίψη
PWN:affliction.n.03		λύπη
PWN:affliction.n.03		οδύνη
PWN:affluence.n.01		πλούτος
PWN:afford.v.01		αντεπεξέρχομαι
PWN:afford.v.01		τα βγάζω πέρα
PWN:afford.v.01		τα βολεύω
PWN:afford.v.01		τα καταφέρνω
PWN:afghanistan.n.01		Αφγανιστάν
PWN:afghanistan.n.01		Ισλαμικό κράτος του Αφγανιστάν
PWN:afternoon.n.01		απόγευμα
PWN:again.r.01		ξανά	ksana
PWN:agate_line.n.01		γραμμή
PWN:age.n.01		ηλικία	ilica
PWN:age.n.03		ηλικία
PWN:age_group.n.01		ηλικιακή ομάδα
PWN:agency.n.01		κρατική υπηρεσία
PWN:agency.n.02		πρακτορείο
PWN:agent.n.02		αντιπρόσωπος
PWN:agent.n.04		εμπορικός αντιπρόσωπος
PWN:agent.n.05		πράκτορας
PWN:agglomeration.n.01		συσσώρευση
PWN:aggrandizement.n.01		αύξηση
PWN:aggrandizement.n.01		προαγωγή
PWN:aggression.n.03		επίθεση
PWN:aggression.n.03		εχθρικότητα
PWN:aggression.n.03		εχθροπραξία
PWN:agitation.n.05		αναταραχή
PWN:agitation.n.05		κινητοποίηση
PWN:agree.v.01		συμφωνώ
PWN:agreement.n.03		σύμπνοια
PWN:agreement.n.04		διακανονισμός
PWN:agreement.n.04		συμφωνία
PWN:agreement.n.06		συμφωνία
PWN:ahead.r.03		εμπρός	embros
PWN:aid.n.02		βοήθεια	voiθia
PWN:aid.n.03		βοήθεια
PWN:ailment.n.01		αδιαθεσία
PWN:ailment.n.01		ασθένεια
PWN:aim.n.02		στόχος
PWN:aim.n.03		σκοπός
PWN:aim.v.01		σημαδεύω
PWN:aim.v.01		σκοπεύω
PWN:aim.v.06		σκοπεύω
PWN:air.n.01		αέρας	aeras
PWN:air.n.06		αέρας
PWN:air_plant.n.01		αερόφυτο
PWN:air_plant.n.01		επίφυτο
PWN:air_unit.n.01		αεροπορική μονάδα
PWN:aircraft.n.01		αεροσκάφος
PWN:airfield.n.01		αεροδρόμιο
PWN:airplane.n.01		αεξνπιάλν
PWN:airplane.n.01		αεροπλάνο
PWN:airport.n.01		αεροδρόμιο
PWN:alarm.v.02		προειδοποιώ
PWN:albania.n.01		Αλβανία
PWN:alcohol.n.01		αλκοολούχο υγρό
PWN:alcohol.n.01		αλκοόλ
PWN:alga.n.01		φύκι
PWN:alga.n.01		φύκος
PWN:algeria.n.01		Αλγερία
PWN:algeria.n.01		Λαϊκή Δημοκρατία της Αλγερίας
PWN:alignment.n.04		ευθυγράμμιση
PWN:alignment.n.04		ρύθμιση
PWN:alive.a.01		ζωντανός	zondanos
PWN:all.a.01		όλα	ola
PWN:allege.v.01		λέω	leo
PWN:alliance.n.01		συμμαχία
PWN:alliance.n.03		συμμαχία
PWN:alligator.n.02		αλιγάτορας
PWN:alligator.n.02		κροκόδειλος
PWN:allocate.v.01		διανέμω
PWN:allocate.v.01		καταμερίζω
PWN:allotment.n.02		κατανομή
PWN:allow.v.03		δίνω
PWN:allow.v.06		λαμβάνω υπ' όψιν
PWN:alloy.n.01		κράμα
PWN:almond.n.02		αμύγδαλο
PWN:alone.r.02		μόνος	monos
PWN:alphabet.n.01		αλφάβητο
PWN:already.r.01		ήδη	iði
PWN:already.r.01		κιόλας	colas
PWN:alteration.n.02		μετατροπή
PWN:alteration.n.02		τροποποίηση
PWN:always.r.01		πάντα	panda
PWN:always.r.01		πάντοτε	pandote
PWN:amaze.v.01		εκπλήσσω
PWN:ambition.n.01		φιλοδοξία
PWN:ambition.n.01		όνειρο
PWN:ambition.n.02		φιλοδοξία
PWN:ambulance.n.01		ασθενοφόρο
PWN:ambulance.n.01		νοσοκομειακό
PWN:ambush.n.01		ενέδρα
PWN:american_football.n.01		Αμερικάνικο ποδόσφαιρο
PWN:ammunition.n.01		πολεμοφόδια
PWN:ammunition.n.01		πυρομαχικά
PWN:amorphous_shape.n.01		άμορφο σχήμα
PWN:amortize.v.01		ξεπληρώνω με χρεολύσιο
PWN:amortize.v.01		πληρώνω με δόσεις
PWN:amount.n.02		ποσό
PWN:amphibian.n.03		αμφίβιο
PWN:amputate.v.01		ακρωτηριάζω
PWN:amuse.v.01		διασκεδάζω
PWN:analgesic.n.01		αναλγητικό
PWN:analyze.v.01		αναλύω
PWN:ananas.n.01		αλαλάο
PWN:ananas.n.01		γένος Ananas
PWN:anarchism.n.01		αναρχισμός
PWN:anarchy.n.01		αναρχία
PWN:ancestor.n.01		πρόγονος
PWN:anchor.n.01		άγθπξα
PWN:anchor.n.01		άγκυρα
PWN:ancient.s.01		αρχαίος
PWN:ancient.s.02		αρχαίος
PWN:andorra.n.01		Ανδόρρα
PWN:andorra.n.01		Πριγκιπάτο της Ανδόρρρας
PWN:anecdote.n.01		ανέκδοτο
PWN:angel.n.01		άγγελος
PWN:anger.n.01		θυμός
PWN:anger.n.01		οργή
PWN:anger.n.01		χολή
PWN:anger.v.01		εξοργίζω
PWN:anger.v.01		θυμώνω
PWN:anger.v.01		οργίζω
PWN:anger.v.01		τσαντίζω	tsandizo
PWN:anger.v.02		αγανακτώ
PWN:anger.v.02		ανάβω
PWN:anger.v.02		γίνομαι εκτός εαυτού
PWN:anger.v.02		εκνευρίζομαι
PWN:anger.v.02		εξάπτομαι
PWN:anger.v.02		θυμώνω	θimono
PWN:anger.v.02		νευριάζω
PWN:anger.v.02		φουρκίζομαι
PWN:anger.v.02		χολιάζω
PWN:angle.n.01		γωνία
PWN:angola.n.01		Αγκόλα
PWN:angola.n.01		Λαϊκή Δημοκρατία της  Ανγκόλας
PWN:angular_position.n.01		γωνιακή θέση
PWN:angular_shape.n.01		τριγωνικό σχήμα
PWN:animal.n.01		ζώο	zoo
PWN:animal_group.n.01		ζωικό σύνολο
PWN:animal_material.n.01		ζωικό υλικό
PWN:animation.n.01		βίος	vios
PWN:animation.n.01		ζωή	zoi
PWN:animation.n.01		ζωντάνια
PWN:ankle.n.01		αστράγαλος
PWN:annex.n.01		προσάρτημα
PWN:announce.v.01		ανακοινώνω
PWN:announce.v.02		δηλώνω
PWN:announce.v.04		ανακοινώνω
PWN:anode.n.01		άνοδος
PWN:anomaly.n.02		ασυνήθιστος άνθρωπος
PWN:anorexia.n.01		ανορεξία
PWN:another.s.01		άλλος
PWN:another.s.01		διάφορος
PWN:answer.n.01		απάντηση
PWN:answer.v.01		απαντώ
PWN:answer.v.08		ανταποκρίνομαι
PWN:ant.n.01		μυρμήγκι	mirmiŋɟi
PWN:anteroom.n.01		προθάλαμος
PWN:antic.n.01		θεατρινισμός
PWN:antic.n.01		καραγκιοζιλίκι
PWN:antic.n.01		φάρσα
PWN:anticipation.n.01		αναμονή
PWN:anticipation.n.01		προσδοκία
PWN:antigua_and_barbuda.n.01		Αντίγκουα και Μπαρμπούντα
PWN:antimony.n.01		αντιμόνιο
PWN:antonym.n.01		αντώνυμο
PWN:anus.n.01		πρωκτός
PWN:anvil.n.01		άκμονας
PWN:anvil.n.01		αμόνι
PWN:anxiety.n.02		ανησυχία
PWN:apart.r.01		χώρια
PWN:apartment.n.01		διαμέρισμα
PWN:apartment.n.01		δωμάτιο
PWN:apartment.n.01		χώρος
PWN:apartment_building.n.01		πολυκατοικία
PWN:aperture.n.02		άνοιγμα
PWN:aperture.n.02		οπή
PWN:apery.n.01		"""πιθηκισμός"""
PWN:apery.n.01		μιμητικότητα
PWN:apery.n.01		μιμητισμός
PWN:apex.n.02		μεσουράνημα
PWN:apparatus.n.01		μηχάνημα
PWN:apparatus.n.01		συσκευή
PWN:apparel.n.01		ενδυμασία	enðimasia
PWN:apparel.n.01		ρούχα	ruxa
PWN:appear.v.02		εμφανίζομαι
PWN:appearance.n.01		εμφάνιση
PWN:appellation.n.01		ονομασία
PWN:appellation.n.01		όνομα
PWN:append.v.01		προσθέτω
PWN:append.v.01		συμπληρώνω
PWN:appendage.n.03		προσάρτημα
PWN:apple.n.01		μήλο	milo
PWN:application.n.01		χρήση
PWN:appoint.v.02		αναθέτω
PWN:appointment.n.01		ανάθεση εργασίας
PWN:appointment.n.01		διορισμός
PWN:apprentice.n.01		μαθητευόμενος
PWN:approach.v.01		ζυγώνω
PWN:approach.v.01		πλησιάζω
PWN:approach.v.01		προσεγγίζω
PWN:approach.v.01		σιμώνω
PWN:appropriate.v.02		κατακτώ
PWN:appropriate.v.02		κυριεύω
PWN:approval.n.04		έγκριση
PWN:approval.n.04		έπαινος
PWN:approval.n.04		επιδοκιμασία
PWN:approval.n.04		σύσταση
PWN:approve.v.01		εγκρίνω
PWN:approve.v.02		εγκρίνω
PWN:april.n.01		Απρίλης
PWN:april.n.01		Απρίλιος	aprilios
PWN:apse.n.01		αψίδα
PWN:apt.s.03		έξυπνος	eksipnos
PWN:aptitude.n.01		κλίση, έφεση,τάση,ταλέντο
PWN:aquatic_plant.n.01		υδρόφυτο
PWN:aquatic_vertebrate.n.01		υδρόβιο σπονδυλωτό
PWN:arachnid.n.01		αραχνοειδές
PWN:arch.n.04		τόξο
PWN:archeology.n.01		αρχαιολογία
PWN:area.n.01		περιοχή	perioçi
PWN:area.n.01		τοποθεσία	topoθesia
PWN:area.n.02		χώρος
PWN:area.n.03		περιοχή σώματος
PWN:area.n.03		χώρα
PWN:area.n.05		περιοχή
PWN:area.n.06		περιοχή
PWN:area_unit.n.01		μονάδα μέτρησης χώρου
PWN:argentina.n.01		Αργεντινή
PWN:argentina.n.01		Δημοκρατία της Αργεντινής
PWN:argue.v.01		επιχειρηματολογώ
PWN:argument.n.03		επιχειρηματολογία
PWN:argumentation.n.02		επιχειρηματολογία
PWN:arise.v.03		επαναστατώ	epanastato
PWN:arise.v.03		σηκώνομαι
PWN:arm.n.01		μπράτςο	bratso
PWN:arm.n.01		μπράτσο
PWN:arm.n.01		χέρι	çeri
PWN:arm.v.02		εξοπλίζω
PWN:arm.v.02		οπλίζω
PWN:armadillo.n.01		δασύπους
PWN:armenia.n.01		Αρμενία
PWN:armlet.n.01		περιβραχιόνιο
PWN:armor.n.01		θωράκιση
PWN:armpit.n.01		μασχάλη
PWN:armpit.n.01		μασχαλιαία κοιλότητα
PWN:army.n.01		στράτευμα
PWN:army.n.01		στρατιά
PWN:army.n.01		στρατός
PWN:army.n.02		στρατιά
PWN:army.n.02		σώμα
PWN:army_unit.n.01		σώμα
PWN:arouse.v.07		προκαλώ
PWN:aroused.s.06		συναισθηματικός
PWN:arrange.v.01		τακτοποιώ
PWN:arrange.v.02		κανονίζω
PWN:arrange.v.02		προσχεδιάζω
PWN:arrange.v.02		ρυθμίζω
PWN:arrange.v.07		κανονίζω
PWN:arrangement.n.02		ταξινόμηση
PWN:arrangement.n.03		διάταξη
PWN:arrangement.n.03		διευθέτηση
PWN:arrangement.n.03		τακτοποίηση
PWN:array.n.01		παράταξη
PWN:arrival.n.01		επίτευξη
PWN:arrival.n.01		φτάσιμο
PWN:arrival.n.02		άφιξη
PWN:arrive.v.01		έρχομαι	erxome
PWN:arrive.v.01		φθάνω
PWN:arrive.v.01		φτάνω	ftano
PWN:arrogance.n.01		έπαρση
PWN:arrogance.n.01		αρχοντιλίκι
PWN:arrogance.n.01		υπεροψία
PWN:arrow.n.02		βέλος
PWN:arrow.n.02		σαΐτα	saita
PWN:art.n.01		τέχνη
PWN:art.n.02		δημιούργημα
PWN:artery.n.01		αρτηρία
PWN:arthropod.n.01		αρθρόποδο
PWN:article.n.01		άρθρο
PWN:article.n.02		αντικείμενο
PWN:articulation.n.02		σύνδεσμος
PWN:artifact.n.01		χειροποίητο αντικείμενο
PWN:artificial_language.n.01		τεχνητή γλώσσα
PWN:artist.n.01		καλλιτέχνης
PWN:artistic_movement.n.01		καλλιτεχνικό κίνημα
PWN:artwork.n.01		εικονογράφηση
PWN:ascend.v.01		αναρριχιέμαι
PWN:ascend.v.01		ανεβαίνω	aneveno
PWN:ash.n.01		στάχτη	staxti
PWN:ash.n.02		μελία
PWN:asia.n.01		Ασία
PWN:ask.v.01		ζητώ
PWN:ask.v.02		ζητώ	zito
PWN:ask.v.02		παρακαλώ	parakalo
PWN:ask.v.04		απαιτώ
PWN:ask.v.04		περιμένω
PWN:ask.v.04		προσδοκώ
PWN:ask.v.05		ερωτώ
PWN:ask.v.05		ρωτώ	roto
PWN:asparagus.n.01		σπαράγγι
PWN:aspect.n.01		άποψη
PWN:aspect.n.04		άποψη
PWN:asperity.n.01		δριμύτητα
PWN:asperity.n.01		σφοδρότητα
PWN:asperity.n.01		τραχύτητα
PWN:aspirin.n.01		ασπιρίνη
PWN:assault.n.02		επίθεση
PWN:assault.n.02		εφόρμηση
PWN:assemble.v.01		μοντάρω
PWN:assemble.v.01		συναρμολογώ
PWN:assembly.n.04		συνέλευση
PWN:assembly.n.06		συνάθροιση
PWN:assembly.n.06		σύναξη
PWN:assert.v.01		βεβαιώνω
PWN:assert.v.01		επιβεβαιώνω
PWN:assert.v.03		διεκδικώ
PWN:assign.v.02		διαμοιράζω
PWN:assign.v.02		κατανέμω
PWN:assign.v.02		νέμω
PWN:assignment.n.01		εντεταλμένο έργο
PWN:assignment.n.01		καθήκον
PWN:assignment.n.01		υποχρέωση
PWN:assistant.n.01		βοηθός
PWN:associate.n.01		συνέταιρος
PWN:associate.v.01		συνδέω
PWN:association.n.01		οργάνωση
PWN:association.n.03		σύνδεσμος
PWN:association.n.04		σύνδεση
PWN:assortment.n.01		ποικιλία
PWN:assortment.n.01		ποτ-πουρί
PWN:assortment.n.01		ποτπουρί
PWN:assortment.n.01		συλλογή
PWN:assume.v.01		θεωρώ δεδομένο
PWN:assumption.n.02		υπόθεση
PWN:assurance.n.01		αυτοπεποίθηση
PWN:astonishment.n.01		έκπληξη
PWN:astronaut.n.01		αστροναύτης
PWN:astronaut.n.01		κοσμοναύτης
PWN:astronomer.n.01		αστρονόμος
PWN:astronomy.n.01		αστρονομία
PWN:asymmetry.n.01		ανισομέρεια
PWN:asymmetry.n.01		ασσυμετρία
PWN:atheism.n.01		αθεϊα
PWN:atheism.n.01		αθεϊσμός
PWN:atheist.n.01		άθεος
PWN:atheist.n.01		αθεϊστής
PWN:athlete.n.01		αθλητής
PWN:athletic_game.n.01		αγώνας
PWN:athletic_game.n.01		αθλητικό παιχνίδι
PWN:atmospheric_phenomenon.n.01		ατμοσφαιρικό φαινόμενο
PWN:atom.n.01		άτομο
PWN:atom.n.02		άτομο
PWN:attach.v.01		συνδέω
PWN:attach.v.03		κολλώ
PWN:attach_to.v.01		έρχομαι μαζί
PWN:attach_to.v.01		συνοδεύω
PWN:attachment.n.05		προσκόλληση
PWN:attack.n.01		εισβολή
PWN:attack.n.05		επίθεση
PWN:attack.n.07		κρίση
PWN:attack.v.01		επιτίθεμαι
PWN:attainment.n.01		επίτευξη
PWN:attainment.n.01		πραγματοποίηση
PWN:attempt.n.01		προσπάθεια
PWN:attention.n.01		προσοχή
PWN:attentiveness.n.01		προσοχή
PWN:attire.n.01		αμφίεση
PWN:attire.n.01		ενδυμασία
PWN:attire.n.01		περιβολή
PWN:attitude.n.01		στάση
PWN:attract.v.01		ελκύω
PWN:attract.v.01		προσελκύω
PWN:attribute.n.02		ιδιότητα
PWN:attribute.n.02		χαρακτηριστικό
PWN:audience.n.01		κοινό
PWN:audience.n.02		κοινό
PWN:auditory_communication.n.01		ακουστική επικοινωνία
PWN:august.n.01		Αύγουστος	avɣustos
PWN:aunt.n.01		θεία	θia
PWN:auspices.n.01		αιγίδα
PWN:auspices.n.01		προστασία
PWN:australia.n.01		Αυστραλία
PWN:australia.n.01		Κοινοπολιτεία της Αυστραλίας
PWN:austria.n.01		Αυστρία
PWN:austria.n.01		Δημοκρατία της Αυστρίας
PWN:authoritative.s.01		εξουσιαστικός
PWN:authority.n.01		εξουσία
PWN:authority.n.02		αρχές
PWN:authority.n.03		αυθεντία
PWN:authority.n.07		πηγή
PWN:authorization.n.04		εξουσιοδότηση
PWN:authorize.v.01		εξουσιοδοτώ
PWN:autonomy.n.01		αυτονομία
PWN:autonomy.n.01		ελευθερία
PWN:awaken.v.01		ξυπνώ	ksipno
PWN:award.v.01		απονέμω
PWN:award.v.01		επιβραβεύω
PWN:award.v.02		δίνω
PWN:awareness.n.01		επίγνωση
PWN:awareness.n.01		συναίσθηση
PWN:awareness.n.01		συνειδητοποίηση
PWN:awl.n.01		σουβλί
PWN:ax.n.01		ηζεθνύξη
PWN:ax.n.01		τσεκούρι
PWN:axis.n.06		άξονας
PWN:axle.n.01		άξονας τροχού
PWN:azerbaijan.n.01		Αζερμπαϊτζάν
PWN:azerbaijan.n.01		Δημοκρατία του Αζερμπαϊτζάν
PWN:baby.n.01		μωρό
PWN:baby.n.01		νεογνό
PWN:baby.n.07		καρπός
PWN:baby.n.07		παιδί
PWN:back.n.01		πλάτη
PWN:back.n.01		ράχη	raçi
PWN:back.n.03		πίσω μέρος
PWN:back.r.01		πίσω	piso
PWN:back.r.02		πίσω	piso
PWN:background.n.03		υπόβαθρο
PWN:background.n.03		υπόβαθρο γνώσης
PWN:backing.n.01		ενίσχυση
PWN:backing.n.01		ενεργός υποστήριξη
PWN:bad.a.01		κακός	kakos
PWN:bag.n.01		τσάντα	tsanda
PWN:bahamas.n.01		Μπαχάμες-Κοινοπολιτεία των Μπαχαμών
PWN:bahrain.n.02		Κράτος του Μπαχρέιν
PWN:bahrain.n.02		Μπαχρέιν
PWN:bait.n.02		δέλεαρ
PWN:bait.n.02		δόλωμα
PWN:bake.v.02		ψήνω	psino
PWN:baked_goods.n.01		αρτοποίημα
PWN:baker.n.01		αρτοποιός
PWN:baker.n.01		αρτοπώλης
PWN:baker.n.01		φούρναρης
PWN:bakery.n.01		αρτοπωλείο
PWN:balance.n.04		ισορροπία
PWN:balance.v.01		ισορροπώ
PWN:balance.v.02		ισοσκελίζω
PWN:balcony.n.02		μπαλκόνι
PWN:ball.n.01		μπάλα
PWN:ball.n.03		κπάια
PWN:ball.n.06		μπάλα
PWN:ball.n.08		όγκος
PWN:ball.n.10		στρογγυλεμένο μέρος
PWN:ballet.n.01		μπαλέτο
PWN:ballet.n.01		χορόδραμα
PWN:balloon.n.01		αερόστατο
PWN:balloon.n.01		μπαλόνι
PWN:bamboo.n.01		ξύλο μπαμπού
PWN:banana.n.01		μπανανιά
PWN:banana.n.02		κπαλάλα
PWN:banana.n.02		μπανάνα
PWN:band.n.02		μπάντα
PWN:band.n.07		ζώνη
PWN:bang.n.02		βρόντος
PWN:bang.n.02		κρότος
PWN:bang.n.02		πάταγος
PWN:bang_up.v.01		διαλύω
PWN:bang_up.v.01		κάνω κομμάτια
PWN:bang_up.v.01		ξεχαρβαλώνω
PWN:bang_up.v.01		ξηλώνω
PWN:bang_up.v.01		συντρίβω
PWN:bangladesh.n.01		Λαϊκή Δημοκρατία του Μπανγκλαντές
PWN:bangladesh.n.01		Μπανγκλαντές
PWN:bangui.n.01		Μπάγκι
PWN:bank_account.n.01		λογαριασμός
PWN:banker.n.01		διευθυντής τραπέζης
PWN:banker.n.01		τραπεζίτης
PWN:bankruptcy.n.02		πτώχευση
PWN:banyan.n.01		δέντρο φίκος της βεγγάλης
PWN:baptism.n.01		βάπτισμα
PWN:baptism.n.01		βάφτιση
